"id","phoneNumber","area","wasteGeneratorTypes","houseNumber","floorNumber","householdType","personName","contactNumber","numberOfPeople","buildingPhoto","createdAt","updatedAt","dryRFID","drySlno","wetRFID","wetSlno","lat","lng"
3690,"7010000258","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-08","1st Floor","Tenant","Pooja Patil","8010000258","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000102","W2-D-000258","E2004702B0000000000102","W2-W-000258",12.89901400,77.59857000
3691,"7010000259","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-09","2nd Floor","Owner","Riya Patil","8010000259","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000103","W2-D-000259","E2004702B0000000000103","W2-W-000259",12.89901600,77.59872000
3692,"7010000260","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-10","3rd Floor","Tenant","Nandini Patil","8010000260","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000104","W2-D-000260","E2004702B0000000000104","W2-W-000260",12.89901800,77.59887000
3693,"7010000261","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-11","Ground floor","Owner","Sanjay Patil","8010000261","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000105","W2-D-000261","E2004702B0000000000105","W2-W-000261",12.89902000,77.59902000
3694,"7010000262","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-12","1st Floor","Tenant","Manoj Patil","8010000262","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000106","W2-D-000262","E2004702B0000000000106","W2-W-000262",12.89902200,77.59917000
3695,"7010000263","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-13","2nd Floor","Owner","Suresh Patil","8010000263","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000107","W2-D-000263","E2004702B0000000000107","W2-W-000263",12.89902400,77.59932000
3696,"7010000264","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-14","3rd Floor","Tenant","Mahesh Patil","8010000264","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000108","W2-D-000264","E2004702B0000000000108","W2-W-000264",12.89902600,77.59947000
3697,"7010000265","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-15","Ground floor","Owner","Prakash Patil","8010000265","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000109","W2-D-000265","E2004702B0000000000109","W2-W-000265",12.89902800,77.59962000
3698,"7010000266","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-16","1st Floor","Tenant","Ramesh Patil","8010000266","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000010A","W2-D-000266","E2004702B000000000010A","W2-W-000266",12.89903000,77.59977000
3699,"7010000267","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-17","2nd Floor","Owner","Ganesh Patil","8010000267","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000010B","W2-D-000267","E2004702B000000000010B","W2-W-000267",12.89903200,77.59992000
3700,"7010000268","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-18","3rd Floor","Tenant","Dinesh Patil","8010000268","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000010C","W2-D-000268","E2004702B000000000010C","W2-W-000268",12.89903400,77.60007000
3701,"7010000269","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-19","Ground floor","Owner","Nikhil Patil","8010000269","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000010D","W2-D-000269","E2004702B000000000010D","W2-W-000269",12.89903600,77.60022000
3702,"7010000270","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-20","1st Floor","Tenant","Varun Patil","8010000270","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000010E","W2-D-000270","E2004702B000000000010E","W2-W-000270",12.89903800,77.60037000
3703,"7010000271","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-21","2nd Floor","Owner","Priya Patil","8010000271","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000010F","W2-D-000271","E2004702B000000000010F","W2-W-000271",12.89904000,77.60052000
3704,"7010000272","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-22","3rd Floor","Tenant","Divya Patil","8010000272","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000110","W2-D-000272","E2004702B0000000000110","W2-W-000272",12.89904200,77.60067000
3705,"7010000273","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-23","Ground floor","Owner","Swathi Patil","8010000273","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000111","W2-D-000273","E2004702B0000000000111","W2-W-000273",12.89904400,77.60082000
3706,"7010000274","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-24","1st Floor","Tenant","Shreya Patil","8010000274","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000112","W2-D-000274","E2004702B0000000000112","W2-W-000274",12.89904600,77.60097000
3707,"7010000275","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-25","2nd Floor","Owner","Keerthi Patil","8010000275","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000113","W2-D-000275","E2004702B0000000000113","W2-W-000275",12.89904800,77.60112000
3708,"7010000276","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-26","3rd Floor","Tenant","Lakshmi Patil","8010000276","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000114","W2-D-000276","E2004702B0000000000114","W2-W-000276",12.89915000,77.59752200
3709,"7010000277","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-27","Ground floor","Owner","Deepa Patil","8010000277","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000115","W2-D-000277","E2004702B0000000000115","W2-W-000277",12.89915200,77.59767200
3710,"7010000278","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-28","1st Floor","Tenant","Asha Patil","8010000278","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000116","W2-D-000278","E2004702B0000000000116","W2-W-000278",12.89915400,77.59782200
3711,"7010000279","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-29","2nd Floor","Owner","Pallavi Patil","8010000279","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000117","W2-D-000279","E2004702B0000000000117","W2-W-000279",12.89915600,77.59797200
3712,"7010000280","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-30","3rd Floor","Tenant","Bhavana Patil","8010000280","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000118","W2-D-000280","E2004702B0000000000118","W2-W-000280",12.89915800,77.59812200
3713,"7010000281","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-31","Ground floor","Owner","Aarav Naik","8010000281","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000119","W2-D-000281","E2004702B0000000000119","W2-W-000281",12.89916000,77.59827200
3714,"7010000282","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-32","1st Floor","Tenant","Vihaan Naik","8010000282","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000011A","W2-D-000282","E2004702B000000000011A","W2-W-000282",12.89916200,77.59842200
3715,"7010000283","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-33","2nd Floor","Owner","Aditya Naik","8010000283","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000011B","W2-D-000283","E2004702B000000000011B","W2-W-000283",12.89916400,77.59857200
3716,"7010000284","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-34","3rd Floor","Tenant","Arjun Naik","8010000284","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000011C","W2-D-000284","E2004702B000000000011C","W2-W-000284",12.89916600,77.59872200
3717,"7010000285","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-35","Ground floor","Owner","Rohan Naik","8010000285","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000011D","W2-D-000285","E2004702B000000000011D","W2-W-000285",12.89916800,77.59887200
3718,"7010000286","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-36","1st Floor","Tenant","Rahul Naik","8010000286","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000011E","W2-D-000286","E2004702B000000000011E","W2-W-000286",12.89917000,77.59902200
3719,"7010000287","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-37","2nd Floor","Owner","Karthik Naik","8010000287","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000011F","W2-D-000287","E2004702B000000000011F","W2-W-000287",12.89917200,77.59917200
3720,"7010000288","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-38","3rd Floor","Tenant","Vikram Naik","8010000288","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000120","W2-D-000288","E2004702B0000000000120","W2-W-000288",12.89917400,77.59932200
3721,"7010000289","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-39","Ground floor","Owner","Akash Naik","8010000289","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000121","W2-D-000289","E2004702B0000000000121","W2-W-000289",12.89917600,77.59947200
3722,"7010000290","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-40","1st Floor","Tenant","Siddharth Naik","8010000290","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000122","W2-D-000290","E2004702B0000000000122","W2-W-000290",12.89917800,77.59962200
3723,"7010000291","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-41","2nd Floor","Owner","Ananya Naik","8010000291","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000123","W2-D-000291","E2004702B0000000000123","W2-W-000291",12.89918000,77.59977200
3724,"7010000292","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-42","3rd Floor","Tenant","Aadhya Naik","8010000292","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000124","W2-D-000292","E2004702B0000000000124","W2-W-000292",12.89918200,77.59992200
3725,"7010000293","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-43","Ground floor","Owner","Diya Naik","8010000293","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000125","W2-D-000293","E2004702B0000000000125","W2-W-000293",12.89918400,77.60007200
3726,"7010000294","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-44","1st Floor","Tenant","Ishita Naik","8010000294","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000126","W2-D-000294","E2004702B0000000000126","W2-W-000294",12.89918600,77.60022200
3727,"7010000295","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-45","2nd Floor","Owner","Kavya Naik","8010000295","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000127","W2-D-000295","E2004702B0000000000127","W2-W-000295",12.89918800,77.60037200
3728,"7010000296","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-46","3rd Floor","Tenant","Meera Naik","8010000296","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000128","W2-D-000296","E2004702B0000000000128","W2-W-000296",12.89919000,77.60052200
3729,"7010000297","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-47","Ground floor","Owner","Sneha Naik","8010000297","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000129","W2-D-000297","E2004702B0000000000129","W2-W-000297",12.89919200,77.60067200
3730,"7010000298","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-48","1st Floor","Tenant","Pooja Naik","8010000298","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000012A","W2-D-000298","E2004702B000000000012A","W2-W-000298",12.89919400,77.60082200
3731,"7010000299","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-49","2nd Floor","Owner","Riya Naik","8010000299","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000012B","W2-D-000299","E2004702B000000000012B","W2-W-000299",12.89919600,77.60097200
3732,"7010000300","Zone A - Division 1 - Ward 2 - Block 3","Individual HHs","6-50","3rd Floor","Tenant","Nandini Naik","8010000300","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000012C","W2-D-000300","E2004702B000000000012C","W2-W-000300",12.89919800,77.60112200
3733,"7010000301","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-01","Ground floor","Owner","Sanjay Naik","8010000301","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000012D","W2-D-000301","E2004702B000000000012D","W2-W-000301",12.89930000,77.59752400
3734,"7010000302","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-02","1st Floor","Tenant","Manoj Naik","8010000302","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000012E","W2-D-000302","E2004702B000000000012E","W2-W-000302",12.89930200,77.59767400
3735,"7010000303","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-03","2nd Floor","Owner","Suresh Naik","8010000303","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000012F","W2-D-000303","E2004702B000000000012F","W2-W-000303",12.89930400,77.59782400
3736,"7010000304","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-04","3rd Floor","Tenant","Mahesh Naik","8010000304","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000130","W2-D-000304","E2004702B0000000000130","W2-W-000304",12.89930600,77.59797400
3737,"7010000305","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-05","Ground floor","Owner","Prakash Naik","8010000305","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000131","W2-D-000305","E2004702B0000000000131","W2-W-000305",12.89930800,77.59812400
3738,"7010000306","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-06","1st Floor","Tenant","Ramesh Naik","8010000306","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000132","W2-D-000306","E2004702B0000000000132","W2-W-000306",12.89931000,77.59827400
3739,"7010000307","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-07","2nd Floor","Owner","Ganesh Naik","8010000307","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000133","W2-D-000307","E2004702B0000000000133","W2-W-000307",12.89931200,77.59842400
3740,"7010000308","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-08","3rd Floor","Tenant","Dinesh Naik","8010000308","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000134","W2-D-000308","E2004702B0000000000134","W2-W-000308",12.89931400,77.59857400
3741,"7010000309","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-09","Ground floor","Owner","Nikhil Naik","8010000309","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000135","W2-D-000309","E2004702B0000000000135","W2-W-000309",12.89931600,77.59872400
3742,"7010000310","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-10","1st Floor","Tenant","Varun Naik","8010000310","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000136","W2-D-000310","E2004702B0000000000136","W2-W-000310",12.89931800,77.59887400
3743,"7010000311","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-11","2nd Floor","Owner","Priya Naik","8010000311","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000137","W2-D-000311","E2004702B0000000000137","W2-W-000311",12.89932000,77.59902400
3744,"7010000312","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-12","3rd Floor","Tenant","Divya Naik","8010000312","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000138","W2-D-000312","E2004702B0000000000138","W2-W-000312",12.89932200,77.59917400
3745,"7010000313","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-13","Ground floor","Owner","Swathi Naik","8010000313","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000139","W2-D-000313","E2004702B0000000000139","W2-W-000313",12.89932400,77.59932400
3746,"7010000314","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-14","1st Floor","Tenant","Shreya Naik","8010000314","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000013A","W2-D-000314","E2004702B000000000013A","W2-W-000314",12.89932600,77.59947400
3747,"7010000315","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-15","2nd Floor","Owner","Keerthi Naik","8010000315","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000013B","W2-D-000315","E2004702B000000000013B","W2-W-000315",12.89932800,77.59962400
3748,"7010000316","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-16","3rd Floor","Tenant","Lakshmi Naik","8010000316","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000013C","W2-D-000316","E2004702B000000000013C","W2-W-000316",12.89933000,77.59977400
3749,"7010000317","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-17","Ground floor","Owner","Deepa Naik","8010000317","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000013D","W2-D-000317","E2004702B000000000013D","W2-W-000317",12.89933200,77.59992400
3750,"7010000318","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-18","1st Floor","Tenant","Asha Naik","8010000318","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000013E","W2-D-000318","E2004702B000000000013E","W2-W-000318",12.89933400,77.60007400
3751,"7010000319","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-19","2nd Floor","Owner","Pallavi Naik","8010000319","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000013F","W2-D-000319","E2004702B000000000013F","W2-W-000319",12.89933600,77.60022400
3752,"7010000320","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-20","3rd Floor","Tenant","Bhavana Naik","8010000320","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000140","W2-D-000320","E2004702B0000000000140","W2-W-000320",12.89933800,77.60037400
3753,"7010000321","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-21","Ground floor","Owner","Aarav Joshi","8010000321","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000141","W2-D-000321","E2004702B0000000000141","W2-W-000321",12.89934000,77.60052400
3754,"7010000322","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-22","1st Floor","Tenant","Vihaan Joshi","8010000322","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000142","W2-D-000322","E2004702B0000000000142","W2-W-000322",12.89934200,77.60067400
3755,"7010000323","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-23","2nd Floor","Owner","Aditya Joshi","8010000323","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000143","W2-D-000323","E2004702B0000000000143","W2-W-000323",12.89934400,77.60082400
3756,"7010000324","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-24","3rd Floor","Tenant","Arjun Joshi","8010000324","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000144","W2-D-000324","E2004702B0000000000144","W2-W-000324",12.89934600,77.60097400
3757,"7010000325","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-25","Ground floor","Owner","Rohan Joshi","8010000325","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000145","W2-D-000325","E2004702B0000000000145","W2-W-000325",12.89934800,77.60112400
3758,"7010000326","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-26","1st Floor","Tenant","Rahul Joshi","8010000326","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000146","W2-D-000326","E2004702B0000000000146","W2-W-000326",12.89945000,77.59752600
3759,"7010000327","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-27","2nd Floor","Owner","Karthik Joshi","8010000327","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000147","W2-D-000327","E2004702B0000000000147","W2-W-000327",12.89945200,77.59767600
3760,"7010000328","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-28","3rd Floor","Tenant","Vikram Joshi","8010000328","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000148","W2-D-000328","E2004702B0000000000148","W2-W-000328",12.89945400,77.59782600
3761,"7010000329","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-29","Ground floor","Owner","Akash Joshi","8010000329","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000149","W2-D-000329","E2004702B0000000000149","W2-W-000329",12.89945600,77.59797600
3762,"7010000330","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-30","1st Floor","Tenant","Siddharth Joshi","8010000330","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000014A","W2-D-000330","E2004702B000000000014A","W2-W-000330",12.89945800,77.59812600
3763,"7010000331","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-31","2nd Floor","Owner","Ananya Joshi","8010000331","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000014B","W2-D-000331","E2004702B000000000014B","W2-W-000331",12.89946000,77.59827600
3764,"7010000332","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-32","3rd Floor","Tenant","Aadhya Joshi","8010000332","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000014C","W2-D-000332","E2004702B000000000014C","W2-W-000332",12.89946200,77.59842600
3765,"7010000333","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-33","Ground floor","Owner","Diya Joshi","8010000333","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000014D","W2-D-000333","E2004702B000000000014D","W2-W-000333",12.89946400,77.59857600
3766,"7010000334","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-34","1st Floor","Tenant","Ishita Joshi","8010000334","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000014E","W2-D-000334","E2004702B000000000014E","W2-W-000334",12.89946600,77.59872600
3767,"7010000335","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-35","2nd Floor","Owner","Kavya Joshi","8010000335","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000014F","W2-D-000335","E2004702B000000000014F","W2-W-000335",12.89946800,77.59887600
3768,"7010000336","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-36","3rd Floor","Tenant","Meera Joshi","8010000336","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000150","W2-D-000336","E2004702B0000000000150","W2-W-000336",12.89947000,77.59902600
3769,"7010000337","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-37","Ground floor","Owner","Sneha Joshi","8010000337","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000151","W2-D-000337","E2004702B0000000000151","W2-W-000337",12.89947200,77.59917600
3770,"7010000338","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-38","1st Floor","Tenant","Pooja Joshi","8010000338","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000152","W2-D-000338","E2004702B0000000000152","W2-W-000338",12.89947400,77.59932600
3771,"7010000339","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-39","2nd Floor","Owner","Riya Joshi","8010000339","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000153","W2-D-000339","E2004702B0000000000153","W2-W-000339",12.89947600,77.59947600
3772,"7010000340","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-40","3rd Floor","Tenant","Nandini Joshi","8010000340","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000154","W2-D-000340","E2004702B0000000000154","W2-W-000340",12.89947800,77.59962600
3773,"7010000341","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-41","Ground floor","Owner","Sanjay Joshi","8010000341","5",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000155","W2-D-000341","E2004702B0000000000155","W2-W-000341",12.89948000,77.59977600
3774,"7010000342","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-42","1st Floor","Tenant","Manoj Joshi","8010000342","6",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000156","W2-D-000342","E2004702B0000000000156","W2-W-000342",12.89948200,77.59992600
3775,"7010000343","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-43","2nd Floor","Owner","Suresh Joshi","8010000343","1",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000157","W2-D-000343","E2004702B0000000000157","W2-W-000343",12.89948400,77.60007600
3776,"7010000344","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-44","3rd Floor","Tenant","Mahesh Joshi","8010000344","2",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000158","W2-D-000344","E2004702B0000000000158","W2-W-000344",12.89948600,77.60022600
3777,"7010000345","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-45","Ground floor","Owner","Prakash Joshi","8010000345","3",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A0000000000159","W2-D-000345","E2004702B0000000000159","W2-W-000345",12.89948800,77.60037600
3778,"7010000346","Zone A - Division 1 - Ward 2 - Block 4","Individual HHs","7-46","1st Floor","Tenant","Ramesh Joshi","8010000346","4",NULL,"2026-08-11 06:40:00.405","2026-08-11 06:40:00.405","E2004702A000000000015A","W2-D-000346","E2004702B000000000015A","W2-W-000346",12.89949000,77.60052600
